idvisit,idaction_name,document,documenttime,search_cat,search,searchtime
238086,23954,MCO 5000.14D.pdf,2021-05-12T20:36:13.000Z,GAMECHANGER_gamechanger_combined,Family Care Plans,2021-05-12T20:34:48.000Z
238086,23954,MCO 1740.13D.pdf,2021-05-12T20:35:10.000Z,GAMECHANGER_gamechanger_combined,Family Care Plans,2021-05-12T20:34:48.000Z
238086,23954,MCO 1740.13D.pdf,2021-05-12T20:35:10.000Z,GAMECHANGER_gamechanger_combined,Family Care Plans,2021-05-12T20:34:48.000Z
238086,23954,MCO 1740.13D.pdf,2021-05-12T20:35:10.000Z,GAMECHANGER_gamechanger_combined,Family Care Plans,2021-05-12T20:34:48.000Z
238086,10778,DoDI 3115.12 CH 2.pdf,2021-05-12T20:23:57.000Z,GAMECHANGER_gamechanger_combined,Open Source Intelligence (OSINT),2021-05-12T20:20:38.000Z
238086,10778,DoDI 3115.12 CH 2.pdf,2021-05-12T20:23:57.000Z,GAMECHANGER_gamechanger_combined,Open Source Intelligence (OSINT),2021-05-12T20:20:38.000Z
238086,10778,DoDI 3115.12 CH 2.pdf,2021-05-12T20:23:56.000Z,GAMECHANGER_gamechanger_combined,Open Source Intelligence (OSINT),2021-05-12T20:20:38.000Z
238086,10778,DoDI 3115.12 CH 2.pdf,2021-05-12T20:23:12.000Z,GAMECHANGER_gamechanger_combined,Open Source Intelligence (OSINT),2021-05-12T20:20:38.000Z
238086,10778,DoDI 3115.12 CH 2.pdf,2021-05-12T20:23:12.000Z,GAMECHANGER_gamechanger_combined,Open Source Intelligence (OSINT),2021-05-12T20:20:38.000Z
238086,10778,DoDI 3115.12 CH 2.pdf,2021-05-12T20:23:11.000Z,GAMECHANGER_gamechanger_combined,Open Source Intelligence (OSINT),2021-05-12T20:20:38.000Z
238114,10778,AAP 06.pdf,2021-05-12T20:24:45.000Z,GAMECHANGER_gamechanger_combined,Open Source Intelligence (OSINT),2021-05-12T20:20:38.000Z
238114,10778,AAP 06.pdf,2021-05-12T20:24:45.000Z,GAMECHANGER_gamechanger_combined,Open Source Intelligence (OSINT),2021-05-12T20:20:38.000Z
238114,10778,AAP 06.pdf,2021-05-12T20:24:44.000Z,GAMECHANGER_gamechanger_combined,Open Source Intelligence (OSINT),2021-05-12T20:20:38.000Z
238119,23912,STANAG 4676.pdf,2021-05-12T20:20:38.000Z,GAMECHANGER_gamechanger_combined,NATO STANAG,2021-05-12T20:20:13.000Z
238119,23912,STANAG 4676.pdf,2021-05-12T20:20:37.000Z,GAMECHANGER_gamechanger_combined,NATO STANAG,2021-05-12T20:20:13.000Z
238119,23912,STANAG 4676.pdf,2021-05-12T20:20:37.000Z,GAMECHANGER_gamechanger_combined,NATO STANAG,2021-05-12T20:20:13.000Z
238132,23921,AD1032350.pdf,2021-05-12T20:22:05.000Z,GAMECHANGER_gamechanger_combined,OPEN SOURCE,2021-05-12T20:20:42.000Z
238132,23921,AD1032350.pdf,2021-05-12T20:22:05.000Z,GAMECHANGER_gamechanger_combined,OPEN SOURCE,2021-05-12T20:20:42.000Z
238132,23921,AD1032350.pdf,2021-05-12T20:22:04.000Z,GAMECHANGER_gamechanger_combined,OPEN SOURCE,2021-05-12T20:20:42.000Z
238134,3047,DoDFMR V3CH8.pdf,2021-05-12T20:47:53.000Z,GAMECHANGER_gamechanger_combined,advana,2021-05-12T20:47:15.000Z
238134,3047,DoDFMR V3CH8.pdf,2021-05-12T20:47:53.000Z,GAMECHANGER_gamechanger_combined,advana,2021-05-12T20:47:15.000Z
238134,3047,DoDFMR V3CH8.pdf,2021-05-12T20:47:53.000Z,GAMECHANGER_gamechanger_combined,advana,2021-05-12T20:47:15.000Z
238134,10778,DoDI 3115.12 CH 2.pdf,2021-05-12T20:23:16.000Z,GAMECHANGER_gamechanger_combined,Open Source Intelligence (OSINT),2021-05-12T20:20:42.000Z
238134,10778,DoDI 3115.12 CH 2.pdf,2021-05-12T20:23:15.000Z,GAMECHANGER_gamechanger_combined,Open Source Intelligence (OSINT),2021-05-12T20:20:42.000Z
238141,6186,MCO 5231.3.pdf,2021-05-12T20:51:30.000Z,GAMECHANGER_gamechanger_combined,&quot;data strategy&quot;,2021-05-12T20:43:31.000Z
238141,6186,MCO 5231.3.pdf,2021-05-12T20:51:30.000Z,GAMECHANGER_gamechanger_combined,&quot;data strategy&quot;,2021-05-12T20:43:31.000Z
238141,6186,MCO 5231.3.pdf,2021-05-12T20:51:30.000Z,GAMECHANGER_gamechanger_combined,&quot;data strategy&quot;,2021-05-12T20:43:31.000Z
238141,6186,DoD Data Strategy.PDF,2021-05-12T20:42:13.000Z,GAMECHANGER_gamechanger_combined,&quot;data strategy&quot;,2021-05-12T20:38:12.000Z
238141,6186,DoD Data Strategy.PDF,2021-05-12T20:42:13.000Z,GAMECHANGER_gamechanger_combined,&quot;data strategy&quot;,2021-05-12T20:38:12.000Z
238141,6186,DoD Data Strategy.PDF,2021-05-12T20:42:12.000Z,GAMECHANGER_gamechanger_combined,&quot;data strategy&quot;,2021-05-12T20:38:12.000Z
238141,23761,DoDI 3115.12 CH 2.pdf,2021-05-12T20:23:16.000Z,GAMECHANGER_gamechanger_combined,open source intelligence (osint),2021-05-12T20:20:44.000Z
238141,23761,DoDI 3115.12 CH 2.pdf,2021-05-12T20:23:16.000Z,GAMECHANGER_gamechanger_combined,open source intelligence (osint),2021-05-12T20:20:44.000Z
238141,23761,DoDI 3115.12 CH 2.pdf,2021-05-12T20:23:16.000Z,GAMECHANGER_gamechanger_combined,open source intelligence (osint),2021-05-12T20:20:44.000Z
238142,24013,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:59:39.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery calculation,2021-05-12T20:59:06.000Z
238142,24013,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:59:39.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery calculation,2021-05-12T20:59:06.000Z
238142,24013,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:59:38.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery calculation,2021-05-12T20:59:06.000Z
238142,23987,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:45:30.000Z,GAMECHANGER_gamechanger_combined,"capital investment recovery, depreciation",2021-05-12T20:45:21.000Z
238142,23987,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:45:29.000Z,GAMECHANGER_gamechanger_combined,"capital investment recovery, depreciation",2021-05-12T20:45:21.000Z
238142,23923,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:45:05.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:44:06.000Z
238142,23923,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:45:04.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:44:06.000Z
238142,23923,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:44:35.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:44:06.000Z
238142,23923,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:44:34.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:44:06.000Z
238142,23923,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:44:22.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:44:06.000Z
238142,23923,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:44:22.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:44:06.000Z
238142,23923,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:44:12.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:44:06.000Z
238142,23923,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:44:12.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:44:06.000Z
238142,23923,DoDFMR V3CH19.pdf,2021-05-12T20:40:52.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:40:24.000Z
238142,23923,DoDFMR V3CH19.pdf,2021-05-12T20:40:52.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:40:24.000Z
238142,23923,DoDFMR V3CH19.pdf,2021-05-12T20:40:51.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:40:24.000Z
238142,23923,DoDFMR V3CH19.pdf,2021-05-12T20:40:47.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:40:24.000Z
238142,23923,DoDFMR V3CH19.pdf,2021-05-12T20:40:46.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:40:24.000Z
238142,23923,DoDFMR V11BCH12.pdf,2021-05-12T20:23:10.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:21:39.000Z
238142,23923,DoDFMR V11BCH12.pdf,2021-05-12T20:23:10.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:21:39.000Z
238142,23923,DoDFMR V11BCH12.pdf,2021-05-12T20:23:09.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:21:39.000Z
238142,23923,DoDFMR V11BCH12.pdf,2021-05-12T20:22:58.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:21:39.000Z
238142,23923,DoDFMR V11BCH12.pdf,2021-05-12T20:22:58.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:21:39.000Z
238142,23923,DoDFMR V11BCH12.pdf,2021-05-12T20:22:57.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:21:39.000Z
238142,23923,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:22:49.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:21:39.000Z
238142,23923,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:22:48.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:21:39.000Z
238142,23923,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:22:22.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:21:39.000Z
238142,23923,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:22:22.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:21:39.000Z
238142,23923,"FMR 11b, 1 1 2020 OCR.pdf",2021-05-12T20:22:21.000Z,GAMECHANGER_gamechanger_combined,capital investment recovery,2021-05-12T20:21:39.000Z
238144,23972,2008 - PNSR - Forging a New Sheild.pdf,2021-05-12T20:37:17.000Z,GAMECHANGER_gamechanger_combined,defense acquisition guidebook,2021-05-12T20:36:31.000Z
238144,23972,2008 - PNSR - Forging a New Sheild.pdf,2021-05-12T20:37:17.000Z,GAMECHANGER_gamechanger_combined,defense acquisition guidebook,2021-05-12T20:36:31.000Z
238144,23972,2008 - PNSR - Forging a New Sheild.pdf,2021-05-12T20:37:16.000Z,GAMECHANGER_gamechanger_combined,defense acquisition guidebook,2021-05-12T20:36:31.000Z
238144,1151,Interim Reg on Scheduling Annual Leave By Essential Employees in Response to COVID-19.pdf,2021-05-12T20:35:47.000Z,GAMECHANGER_gamechanger_combined,covid,2021-05-12T20:34:24.000Z
238144,1151,Interim Reg on Scheduling Annual Leave By Essential Employees in Response to COVID-19.pdf,2021-05-12T20:35:47.000Z,GAMECHANGER_gamechanger_combined,covid,2021-05-12T20:34:24.000Z
238144,1151,Interim Reg on Scheduling Annual Leave By Essential Employees in Response to COVID-19.pdf,2021-05-12T20:35:46.000Z,GAMECHANGER_gamechanger_combined,covid,2021-05-12T20:34:24.000Z
238157,23939,DoDD 5105.21.pdf,2021-05-12T20:34:52.000Z,GAMECHANGER_gamechanger_combined,osint,2021-05-12T20:27:30.000Z
238157,23939,DoDD 5105.21.pdf,2021-05-12T20:34:52.000Z,GAMECHANGER_gamechanger_combined,osint,2021-05-12T20:27:30.000Z
238157,23939,DoDD 5105.21.pdf,2021-05-12T20:34:51.000Z,GAMECHANGER_gamechanger_combined,osint,2021-05-12T20:27:30.000Z
238165,13918,Optimal Duration for Restriction of Movement.pdf,2021-05-12T20:51:49.000Z,GAMECHANGER_gamechanger_combined,covid 19,2021-05-12T20:49:50.000Z
238165,13918,Optimal Duration for Restriction of Movement.pdf,2021-05-12T20:51:49.000Z,GAMECHANGER_gamechanger_combined,covid 19,2021-05-12T20:49:50.000Z
238165,13918,Optimal Duration for Restriction of Movement.pdf,2021-05-12T20:51:48.000Z,GAMECHANGER_gamechanger_combined,covid 19,2021-05-12T20:49:50.000Z
238165,13918,COVID 19 DAOP Update 6 Apr 20 signed.pdf,2021-05-12T20:50:08.000Z,GAMECHANGER_gamechanger_combined,covid 19,2021-05-12T20:49:50.000Z
238165,13918,COVID 19 DAOP Update 6 Apr 20 signed.pdf,2021-05-12T20:50:08.000Z,GAMECHANGER_gamechanger_combined,covid 19,2021-05-12T20:49:50.000Z
238165,13918,COVID 19 DAOP Update 6 Apr 20 signed.pdf,2021-05-12T20:50:07.000Z,GAMECHANGER_gamechanger_combined,covid 19,2021-05-12T20:49:50.000Z
238165,1315,Guidance for COVID-19 Surveillance and Screening with SARS-CoV-2 Testing.pdf,2021-05-12T20:32:49.000Z,GAMECHANGER_gamechanger_combined,COVID,2021-05-12T20:32:36.000Z
238165,1315,Guidance for COVID-19 Surveillance and Screening with SARS-CoV-2 Testing.pdf,2021-05-12T20:32:48.000Z,GAMECHANGER_gamechanger_combined,COVID,2021-05-12T20:32:36.000Z
238173,12980,AR 381-12.pdf,2021-05-12T20:46:07.000Z,GAMECHANGER_gamechanger_combined,workplace violence,2021-05-12T20:35:57.000Z
238173,12980,AR 381-12.pdf,2021-05-12T20:46:07.000Z,GAMECHANGER_gamechanger_combined,workplace violence,2021-05-12T20:35:57.000Z
238173,12980,HQDA POLICY NOTICE 3853.pdf,2021-05-12T20:36:15.000Z,GAMECHANGER_gamechanger_combined,workplace violence,2021-05-12T20:35:57.000Z
238173,12980,HQDA POLICY NOTICE 3853.pdf,2021-05-12T20:36:14.000Z,GAMECHANGER_gamechanger_combined,workplace violence,2021-05-12T20:35:57.000Z
238179,23985,MILPERSMAN 1910-124.pdf,2021-05-12T20:50:01.000Z,GAMECHANGER_gamechanger_combined,&quot;FAMILY CARE PLANS&quot;,2021-05-12T20:47:36.000Z
238179,23985,MILPERSMAN 1910-124.pdf,2021-05-12T20:50:01.000Z,GAMECHANGER_gamechanger_combined,&quot;FAMILY CARE PLANS&quot;,2021-05-12T20:47:36.000Z
238179,23985,MILPERSMAN 1910-124.pdf,2021-05-12T20:50:01.000Z,GAMECHANGER_gamechanger_combined,&quot;FAMILY CARE PLANS&quot;,2021-05-12T20:47:36.000Z
238179,23985,SECNAVINST 1000.10B.pdf,2021-05-12T20:49:25.000Z,GAMECHANGER_gamechanger_combined,&quot;FAMILY CARE PLANS&quot;,2021-05-12T20:47:36.000Z
238179,23985,SECNAVINST 1000.10B.pdf,2021-05-12T20:49:25.000Z,GAMECHANGER_gamechanger_combined,&quot;FAMILY CARE PLANS&quot;,2021-05-12T20:47:36.000Z
238198,23989,Continuity of Leadership During the Reorganization of the Office of the USD for Acquisition Technology and Logistics.pdf,2021-05-12T20:58:35.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,Continuity of Leadership During the Reorganization of the Office of the USD for Acquisition Technology and Logistics.pdf,2021-05-12T20:58:34.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,DoD Representative for Oceans Policy Affairs.pdf,2021-05-12T20:54:18.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,DoD Representative for Oceans Policy Affairs.pdf,2021-05-12T20:54:18.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,"SEC DEF Memo, Implementation Guidance for the OUSDRE and OUSDAS, 1 31 2018 OCR.pdf",2021-05-12T20:51:46.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,"SEC DEF Memo, Implementation Guidance for the OUSDRE and OUSDAS, 1 31 2018 OCR.pdf",2021-05-12T20:51:45.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,"DEP SEC DEF Memo, Designation of the Coordinator for Cultural Heritage Protection, 7 16 2018 OCR.pdf",2021-05-12T20:50:49.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,"DEP SEC DEF Memo, Designation of the Coordinator for Cultural Heritage Protection, 7 16 2018 OCR.pdf",2021-05-12T20:50:48.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,"DEP SEC DEF Memo, Designation of the Coordinator for Cultural Heritage Protection, 7 16 2018 OCR.pdf",2021-05-12T20:50:34.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,"DEP SEC DEF Memo, Designation of the Coordinator for Cultural Heritage Protection, 7 16 2018 OCR.pdf",2021-05-12T20:50:34.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,"DEP SEC DEF Memo, Designation of the Coordinator for Cultural Heritage Protection, 7 16 2018 OCR.pdf",2021-05-12T20:50:33.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,Office of the Secretary of Defense (OSD) Army Intern Slating for 2018.pdf,2021-05-12T20:49:45.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,Office of the Secretary of Defense (OSD) Army Intern Slating for 2018.pdf,2021-05-12T20:49:45.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,Office of the Secretary of Defense (OSD) Army Intern Slating for 2018.pdf,2021-05-12T20:49:44.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,Principal level Coords.pdf,2021-05-12T20:47:17.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,Principal level Coords.pdf,2021-05-12T20:47:17.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238198,23989,Principal level Coords.pdf,2021-05-12T20:47:16.000Z,GAMECHANGER_gamechanger_combined,Deputy Secretary of Defense 2018,2021-05-12T20:46:55.000Z
238278,23556,BUMEDINST 5450.241.pdf,2021-05-12T22:07:45.000Z,GAMECHANGER_gamechanger_combined,safety and occupational health,2021-05-12T22:07:11.000Z
238278,23556,BUMEDINST 5450.241.pdf,2021-05-12T22:07:45.000Z,GAMECHANGER_gamechanger_combined,safety and occupational health,2021-05-12T22:07:11.000Z
238278,23556,BUMEDINST 5450.241.pdf,2021-05-12T22:07:44.000Z,GAMECHANGER_gamechanger_combined,safety and occupational health,2021-05-12T22:07:11.000Z
238476,24040,DoDM 4500.36 CH 1.pdf,2021-05-13T09:06:53.000Z,GAMECHANGER_gamechanger_combined,NTV,2021-05-13T09:06:42.000Z
238476,24040,DoDM 4500.36 CH 1.pdf,2021-05-13T09:06:52.000Z,GAMECHANGER_gamechanger_combined,NTV,2021-05-13T09:06:42.000Z
238476,24037,"DEP SEC DEF Memo, Update to the DoD Foreign Tax Relief Policy, 9 29 2017 OCR.pdf",2021-05-13T09:03:02.000Z,GAMECHANGER_gamechanger_combined,dod policy value added tax,2021-05-13T09:01:59.000Z
238476,24037,"DEP SEC DEF Memo, Update to the DoD Foreign Tax Relief Policy, 9 29 2017 OCR.pdf",2021-05-13T09:03:02.000Z,GAMECHANGER_gamechanger_combined,dod policy value added tax,2021-05-13T09:01:59.000Z
238476,24037,"DEP SEC DEF Memo, Update to the DoD Foreign Tax Relief Policy, 9 29 2017 OCR.pdf",2021-05-13T09:03:01.000Z,GAMECHANGER_gamechanger_combined,dod policy value added tax,2021-05-13T09:01:59.000Z
238476,24037,"DEP SEC DEF Memo, Update to the DoD Foreign Tax Relief Policy, 9 29 2017 OCR.pdf",2021-05-13T09:02:13.000Z,GAMECHANGER_gamechanger_combined,dod policy value added tax,2021-05-13T09:01:59.000Z
238476,24037,"DEP SEC DEF Memo, Update to the DoD Foreign Tax Relief Policy, 9 29 2017 OCR.pdf",2021-05-13T09:02:12.000Z,GAMECHANGER_gamechanger_combined,dod policy value added tax,2021-05-13T09:01:59.000Z
238601,24044,Use of Masks and Other Public Health Measures.pdf,2021-05-13T11:49:46.000Z,GAMECHANGER_gamechanger_combined,covid mask,2021-05-13T11:47:38.000Z
238601,24044,Use of Masks and Other Public Health Measures.pdf,2021-05-13T11:49:45.000Z,GAMECHANGER_gamechanger_combined,covid mask,2021-05-13T11:47:38.000Z
238677,4483,Title 5.pdf,2021-05-13T12:36:35.000Z,GAMECHANGER_gamechanger_combined,title 5,2021-05-13T12:36:23.000Z
238677,4483,Title 5.pdf,2021-05-13T12:36:34.000Z,GAMECHANGER_gamechanger_combined,title 5,2021-05-13T12:36:23.000Z
238677,15091,DoDD 5118.05 CH 1.pdf,2021-05-13T12:31:15.000Z,GAMECHANGER_gamechanger_combined,&quot;oath of office&quot;,2021-05-13T12:30:21.000Z
238677,15091,DoDD 5118.05 CH 1.pdf,2021-05-13T12:31:12.000Z,GAMECHANGER_gamechanger_combined,&quot;oath of office&quot;,2021-05-13T12:30:21.000Z
238677,15091,DoDD 5118.05 CH 1.pdf,2021-05-13T12:31:12.000Z,GAMECHANGER_gamechanger_combined,&quot;oath of office&quot;,2021-05-13T12:30:21.000Z
238688,24048,SECNAVINST 5200.44.pdf,2021-05-13T12:28:00.000Z,GAMECHANGER_gamechanger_combined,CAGE code,2021-05-13T12:27:06.000Z
238688,24048,SECNAVINST 5200.44.pdf,2021-05-13T12:28:00.000Z,GAMECHANGER_gamechanger_combined,CAGE code,2021-05-13T12:27:06.000Z
238688,24048,SECNAVINST 5200.44.pdf,2021-05-13T12:28:00.000Z,GAMECHANGER_gamechanger_combined,CAGE code,2021-05-13T12:27:06.000Z
238733,17186,SECNAVINST 3850.2E.pdf,2021-05-13T12:57:54.000Z,GAMECHANGER_gamechanger_combined,interoperability,2021-05-13T12:55:49.000Z
